"BehaviorSpace results (NetLogo 6.2.0)"
"EvolvingGamePlayers.nlogo"
"experiment-Amadae-EmptyMemory-XY"
"08/02/2021 19:22:50:088 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1","22","-1","22"
"[run number]","Game","Rounds","Population-Size","Perc-Group2","Opponents-Include-Own-Group?","Playing-Strategy","Initial-Populations","Initial-X","Initial-Y","Memory-Initialization","Memory-Initial-Weight-1","Memory-Initial-Weight-2","Memory-Length-1","Memory-Length-2","Unlimited-Memory?","Playing-Noise","Replicate?","Replication-Noise","Speed-1","Speed-2","Delta","Value","Value-As-Perc-Of-Cost","Punishment","Reward","Sucker","Temptation","k","My-Preference","Your-Preference","Draw-X-And-Y-Axes?","Reposition-Populations","Population-Pen-Down?","Recolor-Populations?","Calculate-Dominance?","Print-Out-Match-Results?","Seed-Setup","Seed-Go","[step]","timer","prev-seed-setup","prev-seed-go","count populations","num-pops-g1-dominant","num-pops-g2-dominant","num-pops-none-dominant","num-pops-g1-hawkish","num-pops-g2-hawkish","num-pops-none-hawkish","num-pops-with-group1-dom","num-pops-with-group2-dom","num-pops-with-groups-equal","Cost","msne","msne-payoff","group1-payoff","group2-payoff"
"66","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","70","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","109","990.635","-1600312825","-136973677","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","6.181428571428573","1.3266666666666662"
"67","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","70","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","93","994.974","1974306861","-335089013","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","6.692499999999998","1.88625"
"70","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","70","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","63","1003.619","-2009916794","-801341188","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","8.385833333333334","3.1203571428571424"
"69","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","70","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","79","1008.391","-518021361","-2001482044","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","7.82","2.7116666666666664"
"68","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","70","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","98","1013.566","539459871","1047324798","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","7.294","2.2059999999999986"
"65","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","70","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","171","1019.992","-672541411","410260501","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","5.6290625","0.93375"
"64","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","70","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","250","1037.755","1929452856","-527306060","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","5.024722222222224","0.4775"
"18","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","10","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","1391","1044.185","843603899","1084872475","100","38","62","0","38","62","0","38","62","0","100","0.1","4.5","3.835","4.65166666666667"
"71","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","70","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","89","1041.537","1285814577","2132884984","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","8.92","3.51375"
"63","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","60","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","248","1054.728","374150320","644271846","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","9.5825","4.029722222222226"
"76","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","80","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","74","1062.862","72679007","476257314","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","6.673749999999999","1.676875"
"72","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","70","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","120","1060.418","1586098061","987778289","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","9.4825","3.9963888888888914"
"77","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","80","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","70","1073.103","902418293","1573642764","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","7.232500000000001","2.2375000000000003"
"78","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","80","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","55","1076.499","-449460331","-1379797796","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","7.81","2.735000000000001"
"79","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","80","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","57","1072.593","-1766361824","-453336039","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","8.417499999999999","3.1282142857142885"
"75","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","80","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","115","1076.772","1360404835","-1603118331","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","6.1728571428571435","1.3799999999999988"
"74","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","80","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","132","1083.222","-636609598","-972016845","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","5.546875","0.8875"
"36","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","30","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","937","1089.833","311982764","-245144150","100","80","20","0","80","20","0","80","20","0","100","0.1","4.5","7.645","4.27277777777778"
"80","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","80","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","69","1094.883","1906337752","915218711","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","8.955","3.61125"
"45","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","40","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","800","1101.193","613438122","1458825185","100","90","10","0","90","10","0","90","10","0","100","0.1","4.5","8.5175","4.125833333333337"
"86","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","90","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","54","1107.544","-1742929577","-1560400106","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","7.2470000000000026","2.1630000000000003"
"85","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","90","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","68","1112.009","1096690668","-1087000796","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","6.679166666666664","1.74375"
"73","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","80","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","220","1114.644","253854720","469281978","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","5.099444444444447","0.405"
"88","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","90","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","49","1117.834","1574213068","-685683640","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","8.237500000000002","3.176785714285714"
"87","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","90","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","59","1117.029","1498194608","1143881209","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","7.816875","2.6804166666666664"
"81","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","80","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","103","1119.616","-627786","-2042641957","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","9.565","4.115000000000004"
"84","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","90","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","76","1122.14","364933562","-2099740986","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","6.142142857142857","1.3516666666666668"
"89","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","90","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","47","1121.784","-2120044813","-956331112","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","8.8625","3.628125"
"83","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","90","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","108","1126.025","777094116","-1726324802","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","5.6790625","0.88375"
"95","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","100","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","13","1124.639","1053161790","360131388","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","7.289","2.251"
"96","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","100","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","18","1130.72","744278753","448346880","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","7.81375","2.740833333333332"
"94","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","100","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","20","1129.947","53667599","-789413626","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","6.712499999999999","1.89375"
"93","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","100","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","28","1129.451","727382308","-1758865175","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","6.152857142857146","1.276666666666667"
"97","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","100","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","27","1138.086","716436438","1502965137","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","8.456666666666667","3.197142857142856"
"92","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","100","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","40","1134.575","1135982921","-1534020768","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","5.5825","0.87"
"98","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","100","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","41","1145.171","-1303802355","-941704490","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","8.915","3.52125"
"91","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","100","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","91","1155.074","2050324650","1527956120","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","5.063333333333335","0.28"
"90","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","90","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","106","1156.34","1916058202","760050703","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","9.54","4.028888888888892"
"99","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","100","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","96","1170.606","-187746858","2102218153","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","9.44","4.051111111111115"
"82","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","90","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","242","1194.41","1769477865","-1726050987","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","5.0916666666666694","0.475"
"105","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","0","10","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","234","1271.883","-1455603814","-1465112642","100","0","100","0","0","100","0","0","100","0","100","0.1","4.5","1.753125","6.631249999999999"
"106","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","0","10","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","230","1279.571","138558271","678441527","100","0","100","0","0","100","0","0","100","0","100","0.1","4.5","1.3699999999999994","6.134285714285715"
"104","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","0","10","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","250","1291.641","-2059856366","-338160585","100","2","98","0","2","98","0","2","98","0","100","0.1","4.5","2.4335","6.9965"
"54","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","50","0","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","980","11812.17","-1346990399","1480080568","100","94","6","0","94","6","0","94","6","0","100","0.1","4.5","8.9425","4.117500000000003"
"103","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","0","10","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","341","1313.681","-571445221","-340701700","100","9","91","0","9","91","0","9","91","0","100","0.1","4.5","3.0658333333333325","7.20125"
"107","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","0","10","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","300","1317.302","-78620","-750877726","100","0","100","0","0","100","0","0","100","0","100","0.1","4.5","0.8625","5.609375"
"110","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","10","10","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","349","1385.137","1285683973","-1961747074","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","5.5821875","0.84625"
"102","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","0","10","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","526","1429.316","-1085799402","1495200351","100","37","63","0","37","63","0","37","63","0","100","0.1","4.5","4.254642857142858","5.722499999999997"
"109","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","10","10","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","598","1452.038","14623508","-170447921","100","100","0","0","100","0","0","100","0","0","100","0.1","4.5","4.989166666666668","0.3475"
"108","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","0","10","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","600","1464.626","-2073423555","773290605","100","0","100","0","0","100","0","0","100","0","100","0.1","4.5","0.405","5.005000000000003"
"111","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","10","10","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","375","1483.223","36726769","-1776448762","100","99","1","0","99","1","0","99","1","0","100","0.1","4.5","6.190357142857144","1.339166666666667"
"112","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","10","10","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","10","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","361","1492.085","1958181103","1227896235","100","91","9","0","91","9","0","91","9","0","100","0.1","4.5","6.503750000000001","2.344375"
